,realtime_start,realtime_end,observation_start,observation_end,units,output_type,file_type,order_by,sort_order,count,offset,limit,observations
833,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-03-01', 'value': '238.080'}"
834,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2016-04-01', 'value': '238.835'}"
835,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-04-01', 'value': '238.992'}"
836,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2016-05-01', 'value': '239.440'}"
837,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-05-01', 'value': '239.557'}"
838,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2016-06-01', 'value': '240.144'}"
839,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-06-01', 'value': '240.222'}"
840,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2016-07-01', 'value': '240.111'}"
841,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-07-01', 'value': '240.101'}"
842,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2016-08-01', 'value': '240.595'}"
843,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-08-01', 'value': '240.545'}"
844,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2016-09-01', 'value': '241.068'}"
845,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-09-01', 'value': '241.176'}"
846,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2016-10-01', 'value': '241.641'}"
847,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-10-01', 'value': '241.741'}"
848,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2016-11-01', 'value': '241.993'}"
849,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-11-01', 'value': '242.026'}"
850,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2016-12-01', 'value': '242.712'}"
851,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2023-12-31', 'date': '2016-12-01', 'value': '242.637'}"
852,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-01-01', 'value': '243.717'}"
853,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-01-01', 'value': '243.620'}"
854,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-01-01', 'value': '243.618'}"
855,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-02-01', 'value': '244.028'}"
856,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-02-01', 'value': '243.872'}"
857,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-02-01', 'value': '244.006'}"
858,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-03-01', 'value': '243.721'}"
859,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-03-01', 'value': '243.766'}"
860,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-03-01', 'value': '243.892'}"
861,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-04-01', 'value': '244.058'}"
862,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-04-01', 'value': '244.274'}"
863,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-04-01', 'value': '244.193'}"
864,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-05-01', 'value': '243.926'}"
865,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-05-01', 'value': '244.069'}"
866,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-05-01', 'value': '244.004'}"
867,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-06-01', 'value': '244.179'}"
868,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-06-01', 'value': '244.218'}"
869,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-06-01', 'value': '244.163'}"
870,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-07-01', 'value': '244.328'}"
871,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-07-01', 'value': '244.280'}"
872,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-07-01', 'value': '244.243'}"
873,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-08-01', 'value': '245.304'}"
874,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-08-01', 'value': '245.205'}"
875,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-08-01', 'value': '245.183'}"
876,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-09-01', 'value': '246.445'}"
877,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-09-01', 'value': '246.551'}"
878,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-09-01', 'value': '246.435'}"
879,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-10-01', 'value': '246.570'}"
880,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-10-01', 'value': '246.657'}"
881,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-10-01', 'value': '246.626'}"
882,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-11-01', 'value': '247.333'}"
883,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-11-01', 'value': '247.378'}"
884,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-11-01', 'value': '247.284'}"
885,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2017-12-01', 'value': '247.847'}"
886,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2017-12-01', 'value': '247.736'}"
887,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-12-31', 'date': '2017-12-01', 'value': '247.805'}"
888,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-01-01', 'value': '248.816'}"
889,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-01-01', 'value': '248.721'}"
890,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-01-01', 'value': '248.743'}"
891,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-01-01', 'value': '248.859'}"
892,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-02-01', 'value': '249.475'}"
893,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-02-01', 'value': '249.300'}"
894,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-02-01', 'value': '249.439'}"
895,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-02-01', 'value': '249.529'}"
896,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-03-01', 'value': '249.413'}"
897,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-03-01', 'value': '249.517'}"
898,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-03-01', 'value': '249.581'}"
899,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-03-01', 'value': '249.577'}"
900,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-04-01', 'value': '249.957'}"
901,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-04-01', 'value': '250.275'}"
902,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-04-01', 'value': '250.146'}"
903,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-04-01', 'value': '250.227'}"
904,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-05-01', 'value': '250.640'}"
905,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-05-01', 'value': '250.786'}"
906,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-05-01', 'value': '250.779'}"
907,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-05-01', 'value': '250.792'}"
908,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-06-01', 'value': '251.176'}"
909,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-06-01', 'value': '251.152'}"
910,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-06-01', 'value': '251.118'}"
911,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-06-01', 'value': '251.018'}"
912,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-07-01', 'value': '251.482'}"
913,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-07-01', 'value': '251.345'}"
914,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-07-01', 'value': '251.323'}"
915,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-07-01', 'value': '251.214'}"
916,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-08-01', 'value': '251.905'}"
917,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-08-01', 'value': '251.735'}"
918,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-08-01', 'value': '251.749'}"
919,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-08-01', 'value': '251.663'}"
920,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-09-01', 'value': '252.261'}"
921,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-09-01', 'value': '252.183'}"
922,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-09-01', 'value': '252.239'}"
923,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-09-01', 'value': '252.182'}"
924,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-10-01', 'value': '252.777'}"
925,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-10-01', 'value': '252.899'}"
926,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-10-01', 'value': '252.862'}"
927,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-10-01', 'value': '252.772'}"
928,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-11-01', 'value': '252.662'}"
929,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-11-01', 'value': '252.822'}"
930,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-11-01', 'value': '252.657'}"
931,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-11-01', 'value': '252.594'}"
932,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2018-12-01', 'value': '252.653'}"
933,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2018-12-01', 'value': '252.493'}"
934,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2018-12-01', 'value': '252.551'}"
935,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2018-12-01', 'value': '252.767'}"
936,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2019-01-01', 'value': '252.550'}"
937,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2019-01-01', 'value': '252.441'}"
938,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2019-01-01', 'value': '252.470'}"
939,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2019-01-01', 'value': '252.718'}"
940,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2019-02-01', 'value': '253.181'}"
941,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2019-02-01', 'value': '252.969'}"
942,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2019-02-01', 'value': '253.135'}"
943,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2019-02-01', 'value': '253.322'}"
944,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2019-03-01', 'value': '254.095'}"
945,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2019-03-01', 'value': '254.147'}"
946,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2019-03-01', 'value': '254.273'}"
947,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2019-03-01', 'value': '254.202'}"
948,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2019-04-01', 'value': '254.943'}"
949,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2019-04-01', 'value': '255.326'}"
950,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2019-04-01', 'value': '255.163'}"
951,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2019-04-01', 'value': '255.211'}"
952,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2019-05-01', 'value': '255.167'}"
953,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2019-05-01', 'value': '255.371'}"
954,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2019-05-01', 'value': '255.325'}"
955,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2023-02-10', 'realtime_end': '2023-12-31', 'date': '2019-05-01', 'value': '255.290'}"
956,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-01-01', 'realtime_end': '2021-02-07', 'date': '2019-06-01', 'value': '255.402'}"
957,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2021-02-08', 'realtime_end': '2022-02-07', 'date': '2019-06-01', 'value': '255.423'}"
958,2021-01-01,2023-12-31,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,1103,0,100000,"{'realtime_start': '2022-02-08', 'realtime_end': '2023-02-09', 'date': '2019-06-01', 'value': '255.361'}"
